"Plot-Titel: 10347324"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347324, SEN S/N: 10347324)","Intensität, Lux (LGR S/N: 10347324, SEN S/N: 10347324)","Batterie defekt (LGR S/N: 10347324)","Koppler verbunden (LGR S/N: 10347324)","Host verbunden (LGR S/N: 10347324)","Angehalten (LGR S/N: 10347324)","Dateiende (LGR S/N: 10347324)"
1353,12.09.22 10:20:00 AM,-1.341,53.8,,,,,
1354,12.09.22 10:30:00 AM,-1.341,64.6,,,,,
1355,12.09.22 10:40:00 AM,-1.114,107.6,,,,,
1356,12.09.22 10:50:00 AM,-0.887,129.2,,,,,
1357,12.09.22 11:00:00 AM,-0.774,247.6,,,,,
1358,12.09.22 11:10:00 AM,-0.662,269.1,,,,,
1359,12.09.22 11:20:00 AM,-0.549,269.1,,,,,
1360,12.09.22 11:30:00 AM,-0.437,247.6,,,,,
1361,12.09.22 11:40:00 AM,-0.437,150.7,,,,,
1362,12.09.22 11:50:00 AM,-0.549,226.0,,,,,
1363,12.09.22 12:00:00 PM,-0.437,193.8,,,,,
1364,12.09.22 12:10:00 PM,-0.325,193.8,,,,,
1365,12.09.22 12:20:00 PM,-0.102,183.0,,,,,
1366,12.09.22 12:30:00 PM,0.010,204.5,,,,,
1367,12.09.22 12:40:00 PM,0.010,172.2,,,,,
1368,12.09.22 12:50:00 PM,-0.102,172.2,,,,,
1369,12.09.22 01:00:00 PM,-0.213,107.6,,,,,
1370,12.09.22 01:10:00 PM,-0.325,86.1,,,,,
1371,12.09.22 01:20:00 PM,-0.325,86.1,,,,,
1372,12.09.22 01:30:00 PM,-0.213,118.4,,,,,
1373,12.09.22 01:40:00 PM,-0.102,129.2,,,,,
1374,12.09.22 01:50:00 PM,-0.102,107.6,,,,,
1375,12.09.22 02:00:00 PM,0.010,96.9,,,,,
1376,12.09.22 02:10:00 PM,0.010,86.1,,,,,
1377,12.09.22 02:20:00 PM,-0.102,107.6,,,,,
1378,12.09.22 02:30:00 PM,0.010,118.4,,,,,
1379,12.09.22 02:40:00 PM,0.010,96.9,,,,,
1380,12.09.22 02:50:00 PM,0.010,139.9,,,,,
1381,12.09.22 03:00:00 PM,0.010,107.6,,,,,
1382,12.09.22 03:10:00 PM,0.010,75.3,,,,,
1383,12.09.22 03:20:00 PM,-0.102,64.6,,,,,
1384,12.09.22 03:30:00 PM,-0.102,43.1,,,,,
1385,12.09.22 03:40:00 PM,-0.102,32.3,,,,,
1386,12.09.22 03:50:00 PM,-0.213,32.3,,,,,
1387,12.09.22 04:00:00 PM,-0.213,10.8,,,,,
1388,12.09.22 04:10:00 PM,-0.325,0.0,,,,,
1389,12.09.22 04:20:00 PM,-0.437,0.0,,,,,
1390,12.09.22 04:30:00 PM,-0.325,0.0,,,,,
1391,12.09.22 04:40:00 PM,-0.325,0.0,,,,,
1392,12.09.22 04:50:00 PM,-0.213,0.0,,,,,
1393,12.09.22 05:00:00 PM,-0.213,0.0,,,,,
1394,12.09.22 05:10:00 PM,-0.213,0.0,,,,,
1395,12.09.22 05:20:00 PM,-0.213,0.0,,,,,
1396,12.09.22 05:30:00 PM,-0.213,0.0,,,,,
1397,12.09.22 05:40:00 PM,-0.102,0.0,,,,,
1398,12.09.22 05:50:00 PM,-0.102,0.0,,,,,
1399,12.09.22 06:00:00 PM,-0.102,0.0,,,,,
1400,12.09.22 06:10:00 PM,-0.102,0.0,,,,,
1401,12.09.22 06:20:00 PM,-0.102,0.0,,,,,
1402,12.09.22 06:30:00 PM,-0.102,0.0,,,,,
1403,12.09.22 06:40:00 PM,-0.213,0.0,,,,,
1404,12.09.22 06:50:00 PM,-0.102,0.0,,,,,
1405,12.09.22 07:00:00 PM,-0.102,0.0,,,,,
1406,12.09.22 07:10:00 PM,0.010,0.0,,,,,
1407,12.09.22 07:20:00 PM,0.010,0.0,,,,,
1408,12.09.22 07:30:00 PM,0.010,0.0,,,,,
1409,12.09.22 07:40:00 PM,0.121,0.0,,,,,
1410,12.09.22 07:50:00 PM,0.121,0.0,,,,,
1411,12.09.22 08:00:00 PM,0.121,0.0,,,,,
1412,12.09.22 08:10:00 PM,0.121,0.0,,,,,
1413,12.09.22 08:20:00 PM,0.232,0.0,,,,,
1414,12.09.22 08:30:00 PM,0.232,0.0,,,,,
1415,12.09.22 08:40:00 PM,0.232,0.0,,,,,
1416,12.09.22 08:50:00 PM,0.343,0.0,,,,,
1417,12.09.22 09:00:00 PM,0.343,0.0,,,,,
1418,12.09.22 09:10:00 PM,0.343,0.0,,,,,
1419,12.09.22 09:20:00 PM,0.453,0.0,,,,,
1420,12.09.22 09:30:00 PM,0.453,0.0,,,,,
1421,12.09.22 09:40:00 PM,0.453,0.0,,,,,
1422,12.09.22 09:50:00 PM,0.563,0.0,,,,,
1423,12.09.22 10:00:00 PM,0.563,0.0,,,,,
1424,12.09.22 10:10:00 PM,0.453,0.0,,,,,
1425,12.09.22 10:20:00 PM,0.453,0.0,,,,,
1426,12.09.22 10:30:00 PM,0.453,0.0,,,,,
1427,12.09.22 10:40:00 PM,0.343,0.0,,,,,
1428,12.09.22 10:50:00 PM,0.343,0.0,,,,,
1429,12.09.22 11:00:00 PM,0.453,0.0,,,,,
1430,12.09.22 11:10:00 PM,0.453,0.0,,,,,
1431,12.09.22 11:20:00 PM,0.453,0.0,,,,,
1432,12.09.22 11:30:00 PM,0.453,0.0,,,,,
1433,12.09.22 11:40:00 PM,0.453,0.0,,,,,
1434,12.09.22 11:50:00 PM,0.343,0.0,,,,,
1435,12.10.22 12:00:00 AM,0.343,0.0,,,,,
1436,12.10.22 12:10:00 AM,0.453,0.0,,,,,
1437,12.10.22 12:20:00 AM,0.453,0.0,,,,,
1438,12.10.22 12:30:00 AM,0.563,0.0,,,,,
1439,12.10.22 12:40:00 AM,0.453,0.0,,,,,
1440,12.10.22 12:50:00 AM,0.453,0.0,,,,,
1441,12.10.22 01:00:00 AM,0.453,0.0,,,,,
1442,12.10.22 01:10:00 AM,0.453,0.0,,,,,
1443,12.10.22 01:20:00 AM,0.453,0.0,,,,,
1444,12.10.22 01:30:00 AM,0.563,0.0,,,,,
1445,12.10.22 01:40:00 AM,0.563,0.0,,,,,
1446,12.10.22 01:50:00 AM,0.674,0.0,,,,,
1447,12.10.22 02:00:00 AM,0.784,0.0,,,,,
1448,12.10.22 02:10:00 AM,0.784,0.0,,,,,
1449,12.10.22 02:20:00 AM,0.784,0.0,,,,,
1450,12.10.22 02:30:00 AM,0.674,0.0,,,,,
1451,12.10.22 02:40:00 AM,0.563,0.0,,,,,
1452,12.10.22 02:50:00 AM,0.563,0.0,,,,,
1453,12.10.22 03:00:00 AM,0.563,0.0,,,,,
1454,12.10.22 03:10:00 AM,0.674,0.0,,,,,
1455,12.10.22 03:20:00 AM,0.674,0.0,,,,,
1456,12.10.22 03:30:00 AM,0.563,0.0,,,,,
1457,12.10.22 03:40:00 AM,0.563,0.0,,,,,
1458,12.10.22 03:50:00 AM,0.453,0.0,,,,,
1459,12.10.22 04:00:00 AM,0.563,0.0,,,,,
1460,12.10.22 04:10:00 AM,0.563,0.0,,,,,
1461,12.10.22 04:20:00 AM,0.453,0.0,,,,,
1462,12.10.22 04:30:00 AM,0.453,0.0,,,,,
1463,12.10.22 04:40:00 AM,0.453,0.0,,,,,
1464,12.10.22 04:50:00 AM,0.453,0.0,,,,,
1465,12.10.22 05:00:00 AM,0.453,0.0,,,,,
1466,12.10.22 05:10:00 AM,0.343,0.0,,,,,
1467,12.10.22 05:20:00 AM,0.343,0.0,,,,,
1468,12.10.22 05:30:00 AM,0.343,0.0,,,,,
1469,12.10.22 05:40:00 AM,0.343,0.0,,,,,
1470,12.10.22 05:50:00 AM,0.343,0.0,,,,,
1471,12.10.22 06:00:00 AM,0.343,0.0,,,,,
1472,12.10.22 06:10:00 AM,0.343,0.0,,,,,
1473,12.10.22 06:20:00 AM,0.453,0.0,,,,,
1474,12.10.22 06:30:00 AM,0.453,0.0,,,,,
1475,12.10.22 06:40:00 AM,0.563,0.0,,,,,
1476,12.10.22 06:50:00 AM,0.453,0.0,,,,,
1477,12.10.22 07:00:00 AM,0.453,0.0,,,,,
1478,12.10.22 07:10:00 AM,0.453,0.0,,,,,
1479,12.10.22 07:20:00 AM,0.453,0.0,,,,,
1480,12.10.22 07:30:00 AM,0.343,0.0,,,,,
1481,12.10.22 07:40:00 AM,0.343,0.0,,,,,
1482,12.10.22 07:50:00 AM,0.232,0.0,,,,,
1483,12.10.22 08:00:00 AM,0.232,0.0,,,,,
1484,12.10.22 08:10:00 AM,0.232,0.0,,,,,
1485,12.10.22 08:20:00 AM,0.232,0.0,,,,,
1486,12.10.22 08:30:00 AM,0.232,0.0,,,,,
1487,12.10.22 08:40:00 AM,0.232,0.0,,,,,
1488,12.10.22 08:50:00 AM,0.343,0.0,,,,,
1489,12.10.22 09:00:00 AM,0.343,0.0,,,,,
1490,12.10.22 09:10:00 AM,0.343,10.8,,,,,
1491,12.10.22 09:20:00 AM,0.343,21.5,,,,,
1492,12.10.22 09:30:00 AM,0.343,10.8,,,,,
1493,12.10.22 09:40:00 AM,0.343,21.5,,,,,
1494,12.10.22 09:50:00 AM,0.343,43.1,,,,,
1495,12.10.22 10:00:00 AM,0.343,53.8,,,,,
1496,12.10.22 10:10:00 AM,0.343,21.5,,,,,
1497,12.10.22 10:20:00 AM,0.453,43.1,,,,,
1498,12.10.22 10:30:00 AM,0.453,43.1,,,,,
1499,12.10.22 10:40:00 AM,0.453,32.3,,,,,
1500,12.10.22 10:50:00 AM,0.453,43.1,,,,,
1501,12.10.22 11:00:00 AM,0.453,43.1,,,,,
1502,12.10.22 11:10:00 AM,0.453,64.6,,,,,
1503,12.10.22 11:20:00 AM,0.453,64.6,,,,,
1504,12.10.22 11:30:00 AM,0.453,53.8,,,,,
1505,12.10.22 11:40:00 AM,0.453,53.8,,,,,
1506,12.10.22 11:50:00 AM,0.563,43.1,,,,,
1507,12.10.22 12:00:00 PM,0.453,43.1,,,,,
1508,12.10.22 12:10:00 PM,0.563,43.1,,,,,
1509,12.10.22 12:20:00 PM,0.453,64.6,,,,,
1510,12.10.22 12:30:00 PM,0.343,64.6,,,,,
1511,12.10.22 12:40:00 PM,0.232,75.3,,,,,
1512,12.10.22 12:50:00 PM,0.232,86.1,,,,,
1513,12.10.22 01:00:00 PM,0.232,53.8,,,,,
1514,12.10.22 01:10:00 PM,0.232,53.8,,,,,
1515,12.10.22 01:20:00 PM,0.232,53.8,,,,,
1516,12.10.22 01:30:00 PM,0.232,53.8,,,,,
1517,12.10.22 01:40:00 PM,0.232,53.8,,,,,
1518,12.10.22 01:50:00 PM,0.343,43.1,,,,,
1519,12.10.22 02:00:00 PM,0.343,43.1,,,,,
1520,12.10.22 02:10:00 PM,0.343,53.8,,,,,
1521,12.10.22 02:20:00 PM,0.232,64.6,,,,,
1522,12.10.22 02:30:00 PM,0.232,32.3,,,,,
1523,12.10.22 02:40:00 PM,0.232,21.5,,,,,
1524,12.10.22 02:50:00 PM,0.232,21.5,,,,,
1525,12.10.22 03:00:00 PM,0.232,32.3,,,,,
1526,12.10.22 03:10:00 PM,0.232,43.1,,,,,
1527,12.10.22 03:20:00 PM,0.232,21.5,,,,,
1528,12.10.22 03:30:00 PM,0.232,32.3,,,,,
1529,12.10.22 03:40:00 PM,0.232,21.5,,,,,
1530,12.10.22 03:50:00 PM,0.232,10.8,,,,,
1531,12.10.22 04:00:00 PM,0.232,0.0,,,,,
1532,12.10.22 04:10:00 PM,0.232,0.0,,,,,
1533,12.10.22 04:20:00 PM,0.232,0.0,,,,,
1534,12.10.22 04:30:00 PM,0.232,0.0,,,,,
1535,12.10.22 04:40:00 PM,0.232,0.0,,,,,
1536,12.10.22 04:50:00 PM,0.121,0.0,,,,,
1537,12.10.22 05:00:00 PM,0.121,0.0,,,,,
1538,12.10.22 05:10:00 PM,0.010,0.0,,,,,
1539,12.10.22 05:20:00 PM,0.010,0.0,,,,,
1540,12.10.22 05:30:00 PM,0.010,0.0,,,,,
1541,12.10.22 05:40:00 PM,0.010,0.0,,,,,
1542,12.10.22 05:50:00 PM,0.010,0.0,,,,,
1543,12.10.22 06:00:00 PM,0.010,0.0,,,,,
1544,12.10.22 06:10:00 PM,0.010,0.0,,,,,
1545,12.10.22 06:20:00 PM,0.121,0.0,,,,,
1546,12.10.22 06:30:00 PM,0.121,0.0,,,,,
1547,12.10.22 06:40:00 PM,0.121,0.0,,,,,
1548,12.10.22 06:50:00 PM,0.121,0.0,,,,,
1549,12.10.22 07:00:00 PM,0.232,0.0,,,,,
1550,12.10.22 07:10:00 PM,0.232,0.0,,,,,
1551,12.10.22 07:20:00 PM,0.121,0.0,,,,,
1552,12.10.22 07:30:00 PM,0.121,0.0,,,,,
1553,12.10.22 07:40:00 PM,0.010,0.0,,,,,
1554,12.10.22 07:50:00 PM,0.010,0.0,,,,,
1555,12.10.22 08:00:00 PM,0.010,0.0,,,,,
1556,12.10.22 08:10:00 PM,0.010,0.0,,,,,
1557,12.10.22 08:20:00 PM,0.010,0.0,,,,,
1558,12.10.22 08:30:00 PM,0.010,0.0,,,,,
1559,12.10.22 08:40:00 PM,-0.102,0.0,,,,,
1560,12.10.22 08:50:00 PM,-0.213,0.0,,,,,
1561,12.10.22 09:00:00 PM,-0.213,0.0,,,,,
1562,12.10.22 09:10:00 PM,-0.213,0.0,,,,,
1563,12.10.22 09:20:00 PM,-0.325,0.0,,,,,
1564,12.10.22 09:30:00 PM,-0.437,0.0,,,,,
1565,12.10.22 09:40:00 PM,-0.437,0.0,,,,,
1566,12.10.22 09:50:00 PM,-0.437,0.0,,,,,
1567,12.10.22 10:00:00 PM,-0.437,0.0,,,,,
1568,12.10.22 10:10:00 PM,-0.325,0.0,,,,,
1569,12.10.22 10:20:00 PM,-0.325,0.0,,,,,
1570,12.10.22 10:30:00 PM,-0.437,0.0,,,,,
1571,12.10.22 10:40:00 PM,-0.662,0.0,,,,,
1572,12.10.22 10:50:00 PM,-0.662,0.0,,,,,
1573,12.10.22 11:00:00 PM,-0.774,0.0,,,,,
1574,12.10.22 11:10:00 PM,-0.887,0.0,,,,,
1575,12.10.22 11:20:00 PM,-1.001,0.0,,,,,
1576,12.10.22 11:30:00 PM,-1.001,0.0,,,,,
1577,12.10.22 11:40:00 PM,-0.774,0.0,,,,,
1578,12.10.22 11:50:00 PM,-0.774,0.0,,,,,
1579,12.11.22 12:00:00 AM,-0.662,0.0,,,,,
1580,12.11.22 12:10:00 AM,-0.774,0.0,,,,,
1581,12.11.22 12:20:00 AM,-0.774,0.0,,,,,
1582,12.11.22 12:30:00 AM,-0.774,0.0,,,,,
1583,12.11.22 12:40:00 AM,-0.774,0.0,,,,,
1584,12.11.22 12:50:00 AM,-0.774,0.0,,,,,
1585,12.11.22 01:00:00 AM,-0.887,0.0,,,,,
1586,12.11.22 01:10:00 AM,-1.001,0.0,,,,,
1587,12.11.22 01:20:00 AM,-1.001,0.0,,,,,
1588,12.11.22 01:30:00 AM,-1.114,0.0,,,,,
1589,12.11.22 01:40:00 AM,-1.114,0.0,,,,,
1590,12.11.22 01:50:00 AM,-1.001,0.0,,,,,
1591,12.11.22 02:00:00 AM,-0.887,0.0,,,,,
1592,12.11.22 02:10:00 AM,-0.887,0.0,,,,,
1593,12.11.22 02:20:00 AM,-0.774,0.0,,,,,
1594,12.11.22 02:30:00 AM,-0.887,0.0,,,,,
1595,12.11.22 02:40:00 AM,-0.887,0.0,,,,,
1596,12.11.22 02:50:00 AM,-1.001,0.0,,,,,
1597,12.11.22 03:00:00 AM,-1.001,0.0,,,,,
1598,12.11.22 03:10:00 AM,-1.001,0.0,,,,,
1599,12.11.22 03:20:00 AM,-1.001,0.0,,,,,
1600,12.11.22 03:30:00 AM,-1.228,0.0,,,,,
1601,12.11.22 03:40:00 AM,-1.341,0.0,,,,,
1602,12.11.22 03:50:00 AM,-1.228,0.0,,,,,
1603,12.11.22 04:00:00 AM,-1.228,0.0,,,,,
1604,12.11.22 04:10:00 AM,-1.114,0.0,,,,,
1605,12.11.22 04:20:00 AM,-1.001,0.0,,,,,
1606,12.11.22 04:30:00 AM,-1.114,0.0,,,,,
1607,12.11.22 04:40:00 AM,-1.114,0.0,,,,,
1608,12.11.22 04:50:00 AM,-1.228,0.0,,,,,
1609,12.11.22 05:00:00 AM,-1.228,0.0,,,,,
1610,12.11.22 05:10:00 AM,-1.341,0.0,,,,,
1611,12.11.22 05:20:00 AM,-1.456,0.0,,,,,
1612,12.11.22 05:30:00 AM,-1.570,0.0,,,,,
1613,12.11.22 05:40:00 AM,-1.684,0.0,,,,,
1614,12.11.22 05:50:00 AM,-1.914,0.0,,,,,
1615,12.11.22 06:00:00 AM,-2.030,0.0,,,,,
1616,12.11.22 06:10:00 AM,-2.030,0.0,,,,,
1617,12.11.22 06:20:00 AM,-1.914,0.0,,,,,
1618,12.11.22 06:30:00 AM,-1.914,0.0,,,,,
1619,12.11.22 06:40:00 AM,-1.914,0.0,,,,,
1620,12.11.22 06:50:00 AM,-1.799,0.0,,,,,
1621,12.11.22 07:00:00 AM,-1.799,0.0,,,,,
1622,12.11.22 07:10:00 AM,-1.799,0.0,,,,,
1623,12.11.22 07:20:00 AM,-1.914,0.0,,,,,
1624,12.11.22 07:30:00 AM,-2.030,0.0,,,,,
1625,12.11.22 07:40:00 AM,-2.145,0.0,,,,,
1626,12.11.22 07:50:00 AM,-2.261,0.0,,,,,
1627,12.11.22 08:00:00 AM,-2.377,0.0,,,,,
1628,12.11.22 08:10:00 AM,-2.727,0.0,,,,,
1629,12.11.22 08:20:00 AM,-2.844,10.8,,,,,
1630,12.11.22 08:30:00 AM,-3.079,21.5,,,,,
1631,12.11.22 08:40:00 AM,-3.079,86.1,,,,,
1632,12.11.22 08:50:00 AM,-3.079,150.7,,,,,
1633,12.11.22 09:00:00 AM,-2.962,96.9,,,,,
1634,12.11.22 09:10:00 AM,-2.844,96.9,,,,,
1635,12.11.22 09:20:00 AM,-2.844,118.4,,,,,
1636,12.11.22 09:30:00 AM,-2.727,301.4,,,,,
1637,12.11.22 09:40:00 AM,-2.610,301.4,,,,,
1638,12.11.22 09:50:00 AM,-2.610,301.4,,,,,
1639,12.11.22 10:00:00 AM,-2.377,581.3,,,,,
1640,12.11.22 10:10:00 AM,-2.377,505.9,,,,,
1641,12.11.22 10:20:00 AM,-2.494,409.0,,,,,
1642,12.11.22 10:30:00 AM,-2.494,516.7,,,,,
1643,12.11.22 10:40:00 AM,-2.377,753.5,,,,,
1644,12.11.22 10:50:00 AM,-1.914,1377.8,,,,,
1645,12.11.22 11:00:00 AM,-1.456,1550.0,,,,,
1646,12.11.22 11:10:00 AM,-1.114,1636.1,,,,,
1647,12.11.22 11:20:00 AM,-0.887,1636.1,,,,,
1648,12.11.22 11:30:00 AM,-0.549,1636.1,,,,,
1649,12.11.22 11:40:00 AM,-0.437,1636.1,,,,,
1650,12.11.22 11:50:00 AM,-0.437,1550.0,,,,,
1651,12.11.22 12:00:00 PM,-1.001,355.2,,,,,
1652,12.11.22 12:10:00 PM,-0.549,1087.2,,,,,
1653,12.11.22 12:20:00 PM,-1.001,1227.1,,,,,
1654,12.11.22 12:30:00 PM,-1.570,409.0,,,,,
1655,12.11.22 12:40:00 PM,-1.684,322.9,,,,,
1656,12.11.22 12:50:00 PM,-1.570,452.1,,,,,
1657,12.11.22 01:00:00 PM,-1.341,581.3,,,,,
1658,12.11.22 01:10:00 PM,-1.341,452.1,,,,,
1659,12.11.22 01:20:00 PM,-1.341,430.6,,,,,
1660,12.11.22 01:30:00 PM,-1.456,355.2,,,,,
1661,12.11.22 01:40:00 PM,-1.570,290.6,,,,,
1662,12.11.22 01:50:00 PM,-1.684,258.3,,,,,
1663,12.11.22 02:00:00 PM,-1.799,215.3,,,,,
1664,12.11.22 02:10:00 PM,-1.914,215.3,,,,,
1665,12.11.22 02:20:00 PM,-2.145,193.8,,,,,
1666,12.11.22 02:30:00 PM,-2.145,193.8,,,,,
1667,12.11.22 02:40:00 PM,-2.030,172.2,,,,,
1668,12.11.22 02:50:00 PM,-2.030,226.0,,,,,
1669,12.11.22 03:00:00 PM,-2.030,215.3,,,,,
1670,12.11.22 03:10:00 PM,-2.145,183.0,,,,,
1671,12.11.22 03:20:00 PM,-2.145,172.2,,,,,
1672,12.11.22 03:30:00 PM,-2.145,193.8,,,,,
1673,12.11.22 03:40:00 PM,-2.145,215.3,,,,,
1674,12.11.22 03:50:00 PM,-2.145,107.6,,,,,
1675,12.11.22 04:00:00 PM,-2.145,53.8,,,,,
1676,12.11.22 04:10:00 PM,-2.145,32.3,,,,,
1677,12.11.22 04:20:00 PM,-2.261,10.8,,,,,
1678,12.11.22 04:30:00 PM,-2.261,0.0,,,,,
1679,12.11.22 04:40:00 PM,-2.261,0.0,,,,,
1680,12.11.22 04:50:00 PM,-2.261,0.0,,,,,
1681,12.11.22 05:00:00 PM,-2.377,0.0,,,,,
1682,12.11.22 05:10:00 PM,-2.377,0.0,,,,,
1683,12.11.22 05:20:00 PM,-2.377,0.0,,,,,
1684,12.11.22 05:30:00 PM,-2.377,0.0,,,,,
1685,12.11.22 05:40:00 PM,-2.377,0.0,,,,,
1686,12.11.22 05:50:00 PM,-2.261,0.0,,,,,
1687,12.11.22 06:00:00 PM,-2.377,0.0,,,,,
1688,12.11.22 06:10:00 PM,-2.494,0.0,,,,,
1689,12.11.22 06:20:00 PM,-2.610,0.0,,,,,
1690,12.11.22 06:30:00 PM,-2.727,0.0,,,,,
1691,12.11.22 06:40:00 PM,-2.727,0.0,,,,,
1692,12.11.22 06:50:00 PM,-2.844,0.0,,,,,
1693,12.11.22 07:00:00 PM,-2.962,0.0,,,,,
1694,12.11.22 07:10:00 PM,-2.962,0.0,,,,,
1695,12.11.22 07:20:00 PM,-3.079,0.0,,,,,
1696,12.11.22 07:30:00 PM,-3.079,0.0,,,,,
1697,12.11.22 07:40:00 PM,-3.197,0.0,,,,,
1698,12.11.22 07:50:00 PM,-3.197,0.0,,,,,
1699,12.11.22 08:00:00 PM,-3.197,0.0,,,,,
1700,12.11.22 08:10:00 PM,-3.316,0.0,,,,,
1701,12.11.22 08:20:00 PM,-3.316,0.0,,,,,
1702,12.11.22 08:30:00 PM,-3.434,0.0,,,,,
1703,12.11.22 08:40:00 PM,-3.434,0.0,,,,,
1704,12.11.22 08:50:00 PM,-3.316,0.0,,,,,
1705,12.11.22 09:00:00 PM,-3.316,0.0,,,,,
1706,12.11.22 09:10:00 PM,-3.316,0.0,,,,,
1707,12.11.22 09:20:00 PM,-3.553,0.0,,,,,
1708,12.11.22 09:30:00 PM,-3.672,0.0,,,,,
1709,12.11.22 09:40:00 PM,-3.792,0.0,,,,,
1710,12.11.22 09:50:00 PM,-3.792,0.0,,,,,
1711,12.11.22 10:00:00 PM,-3.911,0.0,,,,,
1712,12.11.22 10:10:00 PM,-3.911,0.0,,,,,
1713,12.11.22 10:20:00 PM,-4.031,0.0,,,,,
1714,12.11.22 10:30:00 PM,-4.031,0.0,,,,,
1715,12.11.22 10:40:00 PM,-4.031,0.0,,,,,
1716,12.11.22 10:50:00 PM,-4.152,0.0,,,,,
1717,12.11.22 11:00:00 PM,-4.272,0.0,,,,,
1718,12.11.22 11:10:00 PM,-4.393,0.0,,,,,
1719,12.11.22 11:20:00 PM,-4.514,0.0,,,,,
1720,12.11.22 11:30:00 PM,-4.636,0.0,,,,,
1721,12.11.22 11:40:00 PM,-4.636,0.0,,,,,
1722,12.11.22 11:50:00 PM,-4.636,0.0,,,,,
1723,12.12.22 12:00:00 AM,-4.514,0.0,,,,,
1724,12.12.22 12:10:00 AM,-4.514,0.0,,,,,
1725,12.12.22 12:20:00 AM,-4.514,0.0,,,,,
1726,12.12.22 12:30:00 AM,-4.636,0.0,,,,,
1727,12.12.22 12:40:00 AM,-4.636,0.0,,,,,
1728,12.12.22 12:50:00 AM,-4.636,0.0,,,,,
1729,12.12.22 01:00:00 AM,-4.758,0.0,,,,,
1730,12.12.22 01:10:00 AM,-4.636,0.0,,,,,
1731,12.12.22 01:20:00 AM,-4.758,0.0,,,,,
1732,12.12.22 01:30:00 AM,-4.880,0.0,,,,,
1733,12.12.22 01:40:00 AM,-5.003,0.0,,,,,
1734,12.12.22 01:50:00 AM,-4.880,0.0,,,,,
1735,12.12.22 02:00:00 AM,-5.003,0.0,,,,,
1736,12.12.22 02:10:00 AM,-5.125,0.0,,,,,
1737,12.12.22 02:20:00 AM,-5.125,0.0,,,,,
1738,12.12.22 02:30:00 AM,-5.372,0.0,,,,,
1739,12.12.22 02:40:00 AM,-5.372,0.0,,,,,
1740,12.12.22 02:50:00 AM,-5.372,0.0,,,,,
1741,12.12.22 03:00:00 AM,-5.496,0.0,,,,,
1742,12.12.22 03:10:00 AM,-5.372,0.0,,,,,
1743,12.12.22 03:20:00 AM,-5.496,0.0,,,,,
1744,12.12.22 03:30:00 AM,-5.620,0.0,,,,,
1745,12.12.22 03:40:00 AM,-5.745,0.0,,,,,
1746,12.12.22 03:50:00 AM,-5.745,0.0,,,,,
1747,12.12.22 04:00:00 AM,-5.620,0.0,,,,,
1748,12.12.22 04:10:00 AM,-5.620,0.0,,,,,
1749,12.12.22 04:20:00 AM,-5.620,0.0,,,,,
1750,12.12.22 04:30:00 AM,-5.995,0.0,,,,,
1751,12.12.22 04:40:00 AM,-6.120,0.0,,,,,
1752,12.12.22 04:50:00 AM,-6.246,0.0,,,,,
1753,12.12.22 05:00:00 AM,-6.246,0.0,,,,,
1754,12.12.22 05:10:00 AM,-6.373,0.0,,,,,
1755,12.12.22 05:20:00 AM,-6.373,0.0,,,,,
1756,12.12.22 05:30:00 AM,-6.246,0.0,,,,,
1757,12.12.22 05:40:00 AM,-5.995,0.0,,,,,
1758,12.12.22 05:50:00 AM,-5.995,0.0,,,,,
1759,12.12.22 06:00:00 AM,-6.120,0.0,,,,,
1760,12.12.22 06:10:00 AM,-6.120,0.0,,,,,
1761,12.12.22 06:20:00 AM,-6.246,0.0,,,,,
1762,12.12.22 06:30:00 AM,-6.246,0.0,,,,,
1763,12.12.22 06:40:00 AM,-6.120,0.0,,,,,
1764,12.12.22 06:50:00 AM,-5.995,0.0,,,,,
1765,12.12.22 07:00:00 AM,-6.120,0.0,,,,,
1766,12.12.22 07:10:00 AM,-6.120,0.0,,,,,
1767,12.12.22 07:20:00 AM,-6.246,0.0,,,,,
1768,12.12.22 07:30:00 AM,-6.120,0.0,,,,,
1769,12.12.22 07:40:00 AM,-6.120,0.0,,,,,
1770,12.12.22 07:50:00 AM,-6.120,0.0,,,,,
1771,12.12.22 08:00:00 AM,-6.499,0.0,,,,,
1772,12.12.22 08:10:00 AM,-6.626,0.0,,,,,
1773,12.12.22 08:20:00 AM,-6.626,0.0,,,,,
1774,12.12.22 08:30:00 AM,-6.754,10.8,,,,,
1775,12.12.22 08:40:00 AM,-6.882,43.1,,,,,
1776,12.12.22 08:50:00 AM,-6.754,64.6,,,,,
1777,12.12.22 09:00:00 AM,-6.499,75.3,,,,,
1778,12.12.22 09:10:00 AM,-6.246,107.6,,,,,
1779,12.12.22 09:20:00 AM,-6.120,172.2,,,,,
1780,12.12.22 09:30:00 AM,-6.246,172.2,,,,,
1781,12.12.22 09:40:00 AM,-6.373,172.2,,,,,
1782,12.12.22 09:50:00 AM,-6.499,193.8,,,,,
1783,12.12.22 10:00:00 AM,-6.120,258.3,,,,,
1784,12.12.22 10:10:00 AM,-5.995,301.4,,,,,
1785,12.12.22 10:20:00 AM,-5.870,301.4,,,,,
1786,12.12.22 10:30:00 AM,-5.745,344.4,,,,,
1787,12.12.22 10:40:00 AM,-5.496,333.7,,,,,
