"Plot-Titel: 10347352"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347352, SEN S/N: 10347352)","Intensität, Lux (LGR S/N: 10347352, SEN S/N: 10347352)","Batterie defekt (LGR S/N: 10347352)","Koppler verbunden (LGR S/N: 10347352)","Host verbunden (LGR S/N: 10347352)","Angehalten (LGR S/N: 10347352)","Dateiende (LGR S/N: 10347352)"
1209,12.08.22 10:20:00 AM,10.553,37200.2,,,,,
1210,12.08.22 10:30:00 AM,11.236,37200.2,,,,,
1211,12.08.22 10:40:00 AM,12.304,22044.6,,,,,
1212,12.08.22 10:50:00 AM,14.038,41333.6,,,,,
1213,12.08.22 11:00:00 AM,15.569,41333.6,,,,,
1214,12.08.22 11:10:00 AM,15.187,44089.2,,,,,
1215,12.08.22 11:20:00 AM,15.951,46844.8,,,,,
1216,12.08.22 11:30:00 AM,16.903,52355.9,,,,,
1217,12.08.22 11:40:00 AM,15.282,42711.4,,,,,
1218,12.08.22 11:50:00 AM,15.282,38578.0,,,,,
1219,12.08.22 12:00:00 PM,16.427,49600.3,,,,,
1220,12.08.22 12:10:00 PM,13.654,33066.9,,,,,
1221,12.08.22 12:20:00 PM,9.077,20666.8,,,,,
1222,12.08.22 12:30:00 PM,8.481,37200.2,,,,,
1223,12.08.22 12:40:00 PM,8.779,10677.8,,,,,
1224,12.08.22 12:50:00 PM,8.581,34444.7,,,,,
1225,12.08.22 01:00:00 PM,7.582,38578.0,,,,,
1226,12.08.22 01:10:00 PM,7.381,27555.7,,,,,
1227,12.08.22 01:20:00 PM,7.481,33066.9,,,,,
1228,12.08.22 01:30:00 PM,6.877,9300.1,,,,,
1229,12.08.22 01:40:00 PM,5.552,21355.7,,,,,
1230,12.08.22 01:50:00 PM,6.268,28933.5,,,,,
1231,12.08.22 02:00:00 PM,5.244,8266.7,,,,,
1232,12.08.22 02:10:00 PM,3.893,4822.3,,,,,
1233,12.08.22 02:20:00 PM,4.831,20666.8,,,,,
1234,12.08.22 02:30:00 PM,6.064,18600.1,,,,,
1235,12.08.22 02:40:00 PM,6.166,14466.8,,,,,
1236,12.08.22 02:50:00 PM,5.757,4994.5,,,,,
1237,12.08.22 03:00:00 PM,4.831,4994.5,,,,,
1238,12.08.22 03:10:00 PM,3.893,4133.4,,,,,
1239,12.08.22 03:20:00 PM,3.367,3788.9,,,,,
1240,12.08.22 03:30:00 PM,3.472,5166.7,,,,,
1241,12.08.22 03:40:00 PM,3.578,4822.3,,,,,
1242,12.08.22 03:50:00 PM,3.578,4133.4,,,,,
1243,12.08.22 04:00:00 PM,3.683,3788.9,,,,,
1244,12.08.22 04:10:00 PM,3.578,2927.8,,,,,
1245,12.08.22 04:20:00 PM,3.049,1248.6,,,,,
1246,12.08.22 04:30:00 PM,2.410,559.7,,,,,
1247,12.08.22 04:40:00 PM,1.980,172.2,,,,,
1248,12.08.22 04:50:00 PM,1.548,43.1,,,,,
1249,12.08.22 05:00:00 PM,1.221,0.0,,,,,
1250,12.08.22 05:10:00 PM,0.893,0.0,,,,,
1251,12.08.22 05:20:00 PM,0.674,0.0,,,,,
1252,12.08.22 05:30:00 PM,0.674,0.0,,,,,
1253,12.08.22 05:40:00 PM,0.563,0.0,,,,,
1254,12.08.22 05:50:00 PM,0.453,0.0,,,,,
1255,12.08.22 06:00:00 PM,0.563,0.0,,,,,
1256,12.08.22 06:10:00 PM,0.453,0.0,,,,,
1257,12.08.22 06:20:00 PM,0.343,0.0,,,,,
1258,12.08.22 06:30:00 PM,0.121,0.0,,,,,
1259,12.08.22 06:40:00 PM,0.010,0.0,,,,,
1260,12.08.22 06:50:00 PM,-0.102,0.0,,,,,
1261,12.08.22 07:00:00 PM,-0.102,0.0,,,,,
1262,12.08.22 07:10:00 PM,-0.437,0.0,,,,,
1263,12.08.22 07:20:00 PM,-0.549,0.0,,,,,
1264,12.08.22 07:30:00 PM,-0.662,0.0,,,,,
1265,12.08.22 07:40:00 PM,-0.549,0.0,,,,,
1266,12.08.22 07:50:00 PM,-0.549,0.0,,,,,
1267,12.08.22 08:00:00 PM,-0.662,0.0,,,,,
1268,12.08.22 08:10:00 PM,-0.662,0.0,,,,,
1269,12.08.22 08:20:00 PM,-0.662,0.0,,,,,
1270,12.08.22 08:30:00 PM,-0.887,0.0,,,,,
1271,12.08.22 08:40:00 PM,-0.887,0.0,,,,,
1272,12.08.22 08:50:00 PM,-1.001,0.0,,,,,
1273,12.08.22 09:00:00 PM,-1.114,0.0,,,,,
1274,12.08.22 09:10:00 PM,-1.228,0.0,,,,,
1275,12.08.22 09:20:00 PM,-1.228,0.0,,,,,
1276,12.08.22 09:30:00 PM,-1.341,0.0,,,,,
1277,12.08.22 09:40:00 PM,-1.456,0.0,,,,,
1278,12.08.22 09:50:00 PM,-1.570,0.0,,,,,
1279,12.08.22 10:00:00 PM,-1.570,0.0,,,,,
1280,12.08.22 10:10:00 PM,-1.456,0.0,,,,,
1281,12.08.22 10:20:00 PM,-1.341,0.0,,,,,
1282,12.08.22 10:30:00 PM,-1.114,0.0,,,,,
1283,12.08.22 10:40:00 PM,-1.228,0.0,,,,,
1284,12.08.22 10:50:00 PM,-0.887,0.0,,,,,
1285,12.08.22 11:00:00 PM,-1.001,0.0,,,,,
1286,12.08.22 11:10:00 PM,-0.887,0.0,,,,,
1287,12.08.22 11:20:00 PM,-0.549,0.0,,,,,
1288,12.08.22 11:30:00 PM,-0.437,0.0,,,,,
1289,12.08.22 11:40:00 PM,-0.325,0.0,,,,,
1290,12.08.22 11:50:00 PM,-0.437,0.0,,,,,
1291,12.09.22 12:00:00 AM,-0.437,0.0,,,,,
1292,12.09.22 12:10:00 AM,-0.662,0.0,,,,,
1293,12.09.22 12:20:00 AM,-0.774,0.0,,,,,
1294,12.09.22 12:30:00 AM,-1.001,0.0,,,,,
1295,12.09.22 12:40:00 AM,-1.114,0.0,,,,,
1296,12.09.22 12:50:00 AM,-1.228,0.0,,,,,
1297,12.09.22 01:00:00 AM,-1.341,0.0,,,,,
1298,12.09.22 01:10:00 AM,-1.456,0.0,,,,,
1299,12.09.22 01:20:00 AM,-1.570,0.0,,,,,
1300,12.09.22 01:30:00 AM,-1.799,0.0,,,,,
1301,12.09.22 01:40:00 AM,-1.570,0.0,,,,,
1302,12.09.22 01:50:00 AM,-1.570,0.0,,,,,
1303,12.09.22 02:00:00 AM,-1.570,0.0,,,,,
1304,12.09.22 02:10:00 AM,-1.684,0.0,,,,,
1305,12.09.22 02:20:00 AM,-1.684,0.0,,,,,
1306,12.09.22 02:30:00 AM,-1.456,0.0,,,,,
1307,12.09.22 02:40:00 AM,-1.228,0.0,,,,,
1308,12.09.22 02:50:00 AM,-1.114,0.0,,,,,
1309,12.09.22 03:00:00 AM,-0.887,0.0,,,,,
1310,12.09.22 03:10:00 AM,-1.001,0.0,,,,,
1311,12.09.22 03:20:00 AM,-1.001,0.0,,,,,
1312,12.09.22 03:30:00 AM,-1.001,0.0,,,,,
1313,12.09.22 03:40:00 AM,-1.001,0.0,,,,,
1314,12.09.22 03:50:00 AM,-1.114,0.0,,,,,
1315,12.09.22 04:00:00 AM,-1.341,0.0,,,,,
1316,12.09.22 04:10:00 AM,-1.228,0.0,,,,,
1317,12.09.22 04:20:00 AM,-1.114,0.0,,,,,
1318,12.09.22 04:30:00 AM,-1.001,0.0,,,,,
1319,12.09.22 04:40:00 AM,-1.001,0.0,,,,,
1320,12.09.22 04:50:00 AM,-1.001,0.0,,,,,
1321,12.09.22 05:00:00 AM,-0.887,0.0,,,,,
1322,12.09.22 05:10:00 AM,-1.114,0.0,,,,,
1323,12.09.22 05:20:00 AM,-1.341,0.0,,,,,
1324,12.09.22 05:30:00 AM,-1.456,0.0,,,,,
1325,12.09.22 05:40:00 AM,-1.456,0.0,,,,,
1326,12.09.22 05:50:00 AM,-1.456,0.0,,,,,
1327,12.09.22 06:00:00 AM,-1.570,0.0,,,,,
1328,12.09.22 06:10:00 AM,-1.570,0.0,,,,,
1329,12.09.22 06:20:00 AM,-1.456,0.0,,,,,
1330,12.09.22 06:30:00 AM,-1.456,0.0,,,,,
1331,12.09.22 06:40:00 AM,-1.228,0.0,,,,,
1332,12.09.22 06:50:00 AM,-1.341,0.0,,,,,
1333,12.09.22 07:00:00 AM,-1.341,0.0,,,,,
1334,12.09.22 07:10:00 AM,-1.228,0.0,,,,,
1335,12.09.22 07:20:00 AM,-1.228,0.0,,,,,
1336,12.09.22 07:30:00 AM,-1.228,0.0,,,,,
1337,12.09.22 07:40:00 AM,-1.114,0.0,,,,,
1338,12.09.22 07:50:00 AM,-1.001,0.0,,,,,
1339,12.09.22 08:00:00 AM,-1.001,32.3,,,,,
1340,12.09.22 08:10:00 AM,-0.887,64.6,,,,,
1341,12.09.22 08:20:00 AM,-0.662,139.9,,,,,
1342,12.09.22 08:30:00 AM,-0.662,183.0,,,,,
1343,12.09.22 08:40:00 AM,-0.662,258.3,,,,,
1344,12.09.22 08:50:00 AM,-0.549,484.4,,,,,
1345,12.09.22 09:00:00 AM,-0.437,775.0,,,,,
1346,12.09.22 09:10:00 AM,-0.437,1076.4,,,,,
1347,12.09.22 09:20:00 AM,-0.437,1463.9,,,,,
1348,12.09.22 09:30:00 AM,-0.102,2238.9,,,,,
1349,12.09.22 09:40:00 AM,0.232,2497.2,,,,,
1350,12.09.22 09:50:00 AM,0.563,2411.1,,,,,
1351,12.09.22 10:00:00 AM,0.563,1636.1,,,,,
1352,12.09.22 10:10:00 AM,0.453,1980.6,,,,,
1353,12.09.22 10:20:00 AM,0.453,1097.9,,,,,
1354,12.09.22 10:30:00 AM,0.121,1463.9,,,,,
1355,12.09.22 10:40:00 AM,0.232,2755.6,,,,,
1356,12.09.22 10:50:00 AM,0.563,2927.8,,,,,
1357,12.09.22 11:00:00 AM,1.003,5166.7,,,,,
1358,12.09.22 11:10:00 AM,1.548,5166.7,,,,,
1359,12.09.22 11:20:00 AM,1.548,5166.7,,,,,
1360,12.09.22 11:30:00 AM,1.980,4650.0,,,,,
1361,12.09.22 11:40:00 AM,1.872,3272.2,,,,,
1362,12.09.22 11:50:00 AM,1.764,4477.8,,,,,
1363,12.09.22 12:00:00 PM,1.656,4133.4,,,,,
1364,12.09.22 12:10:00 PM,1.656,4133.4,,,,,
1365,12.09.22 12:20:00 PM,1.548,3616.7,,,,,
1366,12.09.22 12:30:00 PM,1.656,4477.8,,,,,
1367,12.09.22 12:40:00 PM,1.872,3444.5,,,,,
1368,12.09.22 12:50:00 PM,1.980,3616.7,,,,,
1369,12.09.22 01:00:00 PM,1.872,2152.8,,,,,
1370,12.09.22 01:10:00 PM,1.764,2238.9,,,,,
1371,12.09.22 01:20:00 PM,1.439,2066.7,,,,,
1372,12.09.22 01:30:00 PM,1.330,2497.2,,,,,
1373,12.09.22 01:40:00 PM,1.330,2755.6,,,,,
1374,12.09.22 01:50:00 PM,1.439,2669.5,,,,,
1375,12.09.22 02:00:00 PM,1.656,1980.6,,,,,
1376,12.09.22 02:10:00 PM,1.872,2066.7,,,,,
1377,12.09.22 02:20:00 PM,1.872,2497.2,,,,,
1378,12.09.22 02:30:00 PM,1.980,3272.2,,,,,
1379,12.09.22 02:40:00 PM,2.088,2583.4,,,,,
1380,12.09.22 02:50:00 PM,2.088,3444.5,,,,,
1381,12.09.22 03:00:00 PM,2.088,2238.9,,,,,
1382,12.09.22 03:10:00 PM,1.656,1808.3,,,,,
1383,12.09.22 03:20:00 PM,1.548,1550.0,,,,,
1384,12.09.22 03:30:00 PM,1.439,1334.7,,,,,
1385,12.09.22 03:40:00 PM,1.330,871.9,,,,,
1386,12.09.22 03:50:00 PM,1.221,968.8,,,,,
1387,12.09.22 04:00:00 PM,1.112,602.8,,,,,
1388,12.09.22 04:10:00 PM,1.003,452.1,,,,,
1389,12.09.22 04:20:00 PM,0.784,204.5,,,,,
1390,12.09.22 04:30:00 PM,0.674,107.6,,,,,
1391,12.09.22 04:40:00 PM,0.674,43.1,,,,,
1392,12.09.22 04:50:00 PM,0.674,10.8,,,,,
1393,12.09.22 05:00:00 PM,0.453,0.0,,,,,
1394,12.09.22 05:10:00 PM,0.453,0.0,,,,,
1395,12.09.22 05:20:00 PM,0.453,0.0,,,,,
1396,12.09.22 05:30:00 PM,0.563,0.0,,,,,
1397,12.09.22 05:40:00 PM,0.674,0.0,,,,,
1398,12.09.22 05:50:00 PM,0.674,0.0,,,,,
1399,12.09.22 06:00:00 PM,0.784,0.0,,,,,
1400,12.09.22 06:10:00 PM,0.784,0.0,,,,,
1401,12.09.22 06:20:00 PM,0.784,0.0,,,,,
1402,12.09.22 06:30:00 PM,0.674,0.0,,,,,
1403,12.09.22 06:40:00 PM,0.563,0.0,,,,,
1404,12.09.22 06:50:00 PM,0.674,0.0,,,,,
1405,12.09.22 07:00:00 PM,0.563,0.0,,,,,
1406,12.09.22 07:10:00 PM,0.563,0.0,,,,,
1407,12.09.22 07:20:00 PM,0.453,0.0,,,,,
1408,12.09.22 07:30:00 PM,0.674,0.0,,,,,
1409,12.09.22 07:40:00 PM,0.784,0.0,,,,,
1410,12.09.22 07:50:00 PM,0.784,0.0,,,,,
1411,12.09.22 08:00:00 PM,0.674,0.0,,,,,
1412,12.09.22 08:10:00 PM,0.563,0.0,,,,,
1413,12.09.22 08:20:00 PM,0.563,0.0,,,,,
1414,12.09.22 08:30:00 PM,0.674,0.0,,,,,
1415,12.09.22 08:40:00 PM,0.674,0.0,,,,,
1416,12.09.22 08:50:00 PM,0.674,0.0,,,,,
1417,12.09.22 09:00:00 PM,0.674,0.0,,,,,
1418,12.09.22 09:10:00 PM,0.784,0.0,,,,,
1419,12.09.22 09:20:00 PM,0.893,0.0,,,,,
1420,12.09.22 09:30:00 PM,1.003,0.0,,,,,
1421,12.09.22 09:40:00 PM,0.893,0.0,,,,,
1422,12.09.22 09:50:00 PM,0.893,0.0,,,,,
1423,12.09.22 10:00:00 PM,0.893,0.0,,,,,
1424,12.09.22 10:10:00 PM,0.893,0.0,,,,,
1425,12.09.22 10:20:00 PM,0.893,0.0,,,,,
1426,12.09.22 10:30:00 PM,0.893,0.0,,,,,
1427,12.09.22 10:40:00 PM,1.003,0.0,,,,,
1428,12.09.22 10:50:00 PM,1.003,0.0,,,,,
1429,12.09.22 11:00:00 PM,1.112,0.0,,,,,
1430,12.09.22 11:10:00 PM,1.221,0.0,,,,,
1431,12.09.22 11:20:00 PM,1.112,0.0,,,,,
1432,12.09.22 11:30:00 PM,1.221,0.0,,,,,
1433,12.09.22 11:40:00 PM,1.221,0.0,,,,,
1434,12.09.22 11:50:00 PM,1.221,0.0,,,,,
1435,12.10.22 12:00:00 AM,1.221,0.0,,,,,
1436,12.10.22 12:10:00 AM,0.893,0.0,,,,,
1437,12.10.22 12:20:00 AM,0.784,0.0,,,,,
1438,12.10.22 12:30:00 AM,0.784,0.0,,,,,
1439,12.10.22 12:40:00 AM,0.893,0.0,,,,,
1440,12.10.22 12:50:00 AM,1.003,0.0,,,,,
1441,12.10.22 01:00:00 AM,1.112,0.0,,,,,
1442,12.10.22 01:10:00 AM,1.003,0.0,,,,,
1443,12.10.22 01:20:00 AM,0.893,0.0,,,,,
1444,12.10.22 01:30:00 AM,0.893,0.0,,,,,
1445,12.10.22 01:40:00 AM,0.784,0.0,,,,,
1446,12.10.22 01:50:00 AM,0.784,0.0,,,,,
1447,12.10.22 02:00:00 AM,0.893,0.0,,,,,
1448,12.10.22 02:10:00 AM,1.003,0.0,,,,,
1449,12.10.22 02:20:00 AM,1.003,0.0,,,,,
1450,12.10.22 02:30:00 AM,1.112,0.0,,,,,
1451,12.10.22 02:40:00 AM,1.112,0.0,,,,,
1452,12.10.22 02:50:00 AM,1.112,0.0,,,,,
1453,12.10.22 03:00:00 AM,1.221,0.0,,,,,
1454,12.10.22 03:10:00 AM,1.330,0.0,,,,,
1455,12.10.22 03:20:00 AM,1.330,0.0,,,,,
1456,12.10.22 03:30:00 AM,1.330,0.0,,,,,
1457,12.10.22 03:40:00 AM,1.330,0.0,,,,,
1458,12.10.22 03:50:00 AM,1.330,0.0,,,,,
1459,12.10.22 04:00:00 AM,1.330,0.0,,,,,
1460,12.10.22 04:10:00 AM,1.330,0.0,,,,,
1461,12.10.22 04:20:00 AM,1.221,0.0,,,,,
1462,12.10.22 04:30:00 AM,1.221,0.0,,,,,
1463,12.10.22 04:40:00 AM,1.221,0.0,,,,,
1464,12.10.22 04:50:00 AM,1.112,0.0,,,,,
1465,12.10.22 05:00:00 AM,1.112,0.0,,,,,
1466,12.10.22 05:10:00 AM,1.112,0.0,,,,,
1467,12.10.22 05:20:00 AM,1.112,0.0,,,,,
1468,12.10.22 05:30:00 AM,1.112,0.0,,,,,
1469,12.10.22 05:40:00 AM,1.112,0.0,,,,,
1470,12.10.22 05:50:00 AM,1.112,0.0,,,,,
1471,12.10.22 06:00:00 AM,1.112,0.0,,,,,
1472,12.10.22 06:10:00 AM,1.112,0.0,,,,,
1473,12.10.22 06:20:00 AM,1.112,0.0,,,,,
1474,12.10.22 06:30:00 AM,1.221,0.0,,,,,
1475,12.10.22 06:40:00 AM,1.221,0.0,,,,,
1476,12.10.22 06:50:00 AM,1.112,0.0,,,,,
1477,12.10.22 07:00:00 AM,1.003,0.0,,,,,
1478,12.10.22 07:10:00 AM,1.003,0.0,,,,,
1479,12.10.22 07:20:00 AM,0.893,0.0,,,,,
1480,12.10.22 07:30:00 AM,0.784,0.0,,,,,
1481,12.10.22 07:40:00 AM,0.893,0.0,,,,,
1482,12.10.22 07:50:00 AM,0.893,0.0,,,,,
1483,12.10.22 08:00:00 AM,0.893,0.0,,,,,
1484,12.10.22 08:10:00 AM,0.784,32.3,,,,,
1485,12.10.22 08:20:00 AM,0.784,43.1,,,,,
1486,12.10.22 08:30:00 AM,0.784,64.6,,,,,
1487,12.10.22 08:40:00 AM,0.784,236.8,,,,,
1488,12.10.22 08:50:00 AM,1.003,172.2,,,,,
1489,12.10.22 09:00:00 AM,1.112,301.4,,,,,
1490,12.10.22 09:10:00 AM,1.112,592.0,,,,,
1491,12.10.22 09:20:00 AM,1.003,839.6,,,,,
1492,12.10.22 09:30:00 AM,1.003,645.8,,,,,
1493,12.10.22 09:40:00 AM,1.003,893.4,,,,,
1494,12.10.22 09:50:00 AM,1.112,1324.0,,,,,
1495,12.10.22 10:00:00 AM,1.221,1377.8,,,,,
1496,12.10.22 10:10:00 AM,1.112,914.9,,,,,
1497,12.10.22 10:20:00 AM,1.221,1377.8,,,,,
1498,12.10.22 10:30:00 AM,1.221,1108.7,,,,,
1499,12.10.22 10:40:00 AM,1.221,925.7,,,,,
1500,12.10.22 10:50:00 AM,1.221,1227.1,,,,,
1501,12.10.22 11:00:00 AM,1.330,1216.3,,,,,
1502,12.10.22 11:10:00 AM,1.330,1636.1,,,,,
1503,12.10.22 11:20:00 AM,1.330,1141.0,,,,,
1504,12.10.22 11:30:00 AM,1.330,1313.2,,,,,
1505,12.10.22 11:40:00 AM,1.330,1076.4,,,,,
1506,12.10.22 11:50:00 AM,1.330,1377.8,,,,,
1507,12.10.22 12:00:00 PM,1.439,1054.9,,,,,
1508,12.10.22 12:10:00 PM,1.439,1550.0,,,,,
1509,12.10.22 12:20:00 PM,1.548,1722.2,,,,,
1510,12.10.22 12:30:00 PM,1.439,1722.2,,,,,
1511,12.10.22 12:40:00 PM,1.548,2497.2,,,,,
1512,12.10.22 12:50:00 PM,1.656,2497.2,,,,,
1513,12.10.22 01:00:00 PM,1.548,1722.2,,,,,
1514,12.10.22 01:10:00 PM,1.439,1463.9,,,,,
1515,12.10.22 01:20:00 PM,1.330,1377.8,,,,,
1516,12.10.22 01:30:00 PM,1.330,1463.9,,,,,
1517,12.10.22 01:40:00 PM,1.439,1636.1,,,,,
1518,12.10.22 01:50:00 PM,1.330,1636.1,,,,,
1519,12.10.22 02:00:00 PM,1.330,1722.2,,,,,
1520,12.10.22 02:10:00 PM,1.439,1894.5,,,,,
1521,12.10.22 02:20:00 PM,1.439,1550.0,,,,,
1522,12.10.22 02:30:00 PM,1.330,1216.3,,,,,
1523,12.10.22 02:40:00 PM,1.112,710.4,,,,,
1524,12.10.22 02:50:00 PM,1.003,904.2,,,,,
1525,12.10.22 03:00:00 PM,1.112,1001.0,,,,,
1526,12.10.22 03:10:00 PM,1.112,785.8,,,,,
1527,12.10.22 03:20:00 PM,1.112,796.5,,,,,
1528,12.10.22 03:30:00 PM,1.112,861.1,,,,,
1529,12.10.22 03:40:00 PM,1.221,947.2,,,,,
1530,12.10.22 03:50:00 PM,1.112,710.4,,,,,
1531,12.10.22 04:00:00 PM,1.003,398.3,,,,,
1532,12.10.22 04:10:00 PM,0.893,269.1,,,,,
1533,12.10.22 04:20:00 PM,0.893,129.2,,,,,
1534,12.10.22 04:30:00 PM,0.893,53.8,,,,,
1535,12.10.22 04:40:00 PM,0.784,21.5,,,,,
1536,12.10.22 04:50:00 PM,0.674,0.0,,,,,
1537,12.10.22 05:00:00 PM,0.784,0.0,,,,,
1538,12.10.22 05:10:00 PM,0.784,0.0,,,,,
1539,12.10.22 05:20:00 PM,0.784,0.0,,,,,
1540,12.10.22 05:30:00 PM,0.893,0.0,,,,,
1541,12.10.22 05:40:00 PM,0.893,0.0,,,,,
1542,12.10.22 05:50:00 PM,0.784,0.0,,,,,
1543,12.10.22 06:00:00 PM,0.784,0.0,,,,,
1544,12.10.22 06:10:00 PM,0.784,0.0,,,,,
1545,12.10.22 06:20:00 PM,0.674,0.0,,,,,
1546,12.10.22 06:30:00 PM,0.674,0.0,,,,,
1547,12.10.22 06:40:00 PM,0.674,0.0,,,,,
1548,12.10.22 06:50:00 PM,0.674,0.0,,,,,
1549,12.10.22 07:00:00 PM,0.674,0.0,,,,,
1550,12.10.22 07:10:00 PM,0.784,0.0,,,,,
1551,12.10.22 07:20:00 PM,1.112,0.0,,,,,
1552,12.10.22 07:30:00 PM,1.112,0.0,,,,,
1553,12.10.22 07:40:00 PM,1.112,0.0,,,,,
1554,12.10.22 07:50:00 PM,1.221,0.0,,,,,
1555,12.10.22 08:00:00 PM,1.330,0.0,,,,,
1556,12.10.22 08:10:00 PM,1.330,0.0,,,,,
1557,12.10.22 08:20:00 PM,1.112,0.0,,,,,
1558,12.10.22 08:30:00 PM,0.893,0.0,,,,,
1559,12.10.22 08:40:00 PM,0.674,0.0,,,,,
1560,12.10.22 08:50:00 PM,0.232,0.0,,,,,
1561,12.10.22 09:00:00 PM,-0.213,0.0,,,,,
1562,12.10.22 09:10:00 PM,-0.549,0.0,,,,,
1563,12.10.22 09:20:00 PM,-0.662,0.0,,,,,
1564,12.10.22 09:30:00 PM,-0.774,0.0,,,,,
1565,12.10.22 09:40:00 PM,-0.774,0.0,,,,,
1566,12.10.22 09:50:00 PM,-0.774,0.0,,,,,
1567,12.10.22 10:00:00 PM,-0.662,0.0,,,,,
1568,12.10.22 10:10:00 PM,-0.662,0.0,,,,,
1569,12.10.22 10:20:00 PM,-0.662,0.0,,,,,
1570,12.10.22 10:30:00 PM,-1.001,0.0,,,,,
1571,12.10.22 10:40:00 PM,-1.228,0.0,,,,,
1572,12.10.22 10:50:00 PM,-1.341,0.0,,,,,
1573,12.10.22 11:00:00 PM,-1.684,0.0,,,,,
1574,12.10.22 11:10:00 PM,-1.799,0.0,,,,,
1575,12.10.22 11:20:00 PM,-1.914,0.0,,,,,
1576,12.10.22 11:30:00 PM,-1.799,0.0,,,,,
1577,12.10.22 11:40:00 PM,-1.914,0.0,,,,,
1578,12.10.22 11:50:00 PM,-1.914,0.0,,,,,
1579,12.11.22 12:00:00 AM,-1.799,0.0,,,,,
1580,12.11.22 12:10:00 AM,-1.914,0.0,,,,,
1581,12.11.22 12:20:00 AM,-2.030,0.0,,,,,
1582,12.11.22 12:30:00 AM,-2.145,0.0,,,,,
1583,12.11.22 12:40:00 AM,-2.145,0.0,,,,,
1584,12.11.22 12:50:00 AM,-2.145,0.0,,,,,
1585,12.11.22 01:00:00 AM,-2.030,0.0,,,,,
1586,12.11.22 01:10:00 AM,-2.377,0.0,,,,,
1587,12.11.22 01:20:00 AM,-2.377,0.0,,,,,
1588,12.11.22 01:30:00 AM,-2.377,0.0,,,,,
1589,12.11.22 01:40:00 AM,-2.030,0.0,,,,,
1590,12.11.22 01:50:00 AM,-1.914,0.0,,,,,
1591,12.11.22 02:00:00 AM,-1.799,0.0,,,,,
1592,12.11.22 02:10:00 AM,-1.914,0.0,,,,,
1593,12.11.22 02:20:00 AM,-1.799,0.0,,,,,
1594,12.11.22 02:30:00 AM,-1.684,0.0,,,,,
1595,12.11.22 02:40:00 AM,-1.684,0.0,,,,,
1596,12.11.22 02:50:00 AM,-1.570,0.0,,,,,
1597,12.11.22 03:00:00 AM,-1.684,0.0,,,,,
1598,12.11.22 03:10:00 AM,-1.799,0.0,,,,,
1599,12.11.22 03:20:00 AM,-1.914,0.0,,,,,
1600,12.11.22 03:30:00 AM,-2.030,0.0,,,,,
1601,12.11.22 03:40:00 AM,-1.914,0.0,,,,,
1602,12.11.22 03:50:00 AM,-1.914,0.0,,,,,
1603,12.11.22 04:00:00 AM,-1.914,0.0,,,,,
1604,12.11.22 04:10:00 AM,-1.799,0.0,,,,,
1605,12.11.22 04:20:00 AM,-1.684,0.0,,,,,
1606,12.11.22 04:30:00 AM,-1.570,0.0,,,,,
1607,12.11.22 04:40:00 AM,-1.799,0.0,,,,,
1608,12.11.22 04:50:00 AM,-2.030,0.0,,,,,
1609,12.11.22 05:00:00 AM,-2.145,0.0,,,,,
1610,12.11.22 05:10:00 AM,-2.030,0.0,,,,,
1611,12.11.22 05:20:00 AM,-2.145,0.0,,,,,
1612,12.11.22 05:30:00 AM,-2.030,0.0,,,,,
1613,12.11.22 05:40:00 AM,-1.914,0.0,,,,,
1614,12.11.22 05:50:00 AM,-1.570,0.0,,,,,
1615,12.11.22 06:00:00 AM,-1.456,0.0,,,,,
1616,12.11.22 06:10:00 AM,-1.799,0.0,,,,,
1617,12.11.22 06:20:00 AM,-1.914,0.0,,,,,
1618,12.11.22 06:30:00 AM,-1.914,0.0,,,,,
1619,12.11.22 06:40:00 AM,-2.145,0.0,,,,,
1620,12.11.22 06:50:00 AM,-2.261,0.0,,,,,
1621,12.11.22 07:00:00 AM,-2.610,0.0,,,,,
1622,12.11.22 07:10:00 AM,-2.727,0.0,,,,,
1623,12.11.22 07:20:00 AM,-2.962,0.0,,,,,
1624,12.11.22 07:30:00 AM,-3.197,0.0,,,,,
1625,12.11.22 07:40:00 AM,-3.434,0.0,,,,,
1626,12.11.22 07:50:00 AM,-3.672,107.6,,,,,
1627,12.11.22 08:00:00 AM,-3.672,301.4,,,,,
1628,12.11.22 08:10:00 AM,-3.672,624.3,,,,,
1629,12.11.22 08:20:00 AM,-3.792,1001.0,,,,,
1630,12.11.22 08:30:00 AM,-3.672,1463.9,,,,,
1631,12.11.22 08:40:00 AM,-3.553,1894.5,,,,,
1632,12.11.22 08:50:00 AM,-2.962,4477.8,,,,,
1633,12.11.22 09:00:00 AM,-2.844,3616.7,,,,,
1634,12.11.22 09:10:00 AM,-2.610,2325.0,,,,,
1635,12.11.22 09:20:00 AM,-2.377,3788.9,,,,,
1636,12.11.22 09:30:00 AM,-1.684,8611.2,,,,,
1637,12.11.22 09:40:00 AM,-1.228,6544.5,,,,,
1638,12.11.22 09:50:00 AM,-0.887,12400.1,,,,,
1639,12.11.22 10:00:00 AM,4.311,44089.2,,,,,
1640,12.11.22 10:10:00 AM,6.064,38578.0,,,,,
1641,12.11.22 10:20:00 AM,7.079,37200.2,,,,,
1642,12.11.22 10:30:00 AM,7.882,38578.0,,,,,
1643,12.11.22 10:40:00 AM,8.978,39955.8,,,,,
