"Plot Title: 10350032"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10350032, SEN S/N: 10350032)","Intensity, Lux (LGR S/N: 10350032, SEN S/N: 10350032)","Coupler Attached (LGR S/N: 10350032)","Coupler Detached (LGR S/N: 10350032)","Host Connected (LGR S/N: 10350032)","Stopped (LGR S/N: 10350032)","End Of File (LGR S/N: 10350032)"
1314,12/23/2019 02:30:00 AM,6.471,0.0,,,,,
1315,12/23/2019 02:40:00 AM,6.471,0.0,,,,,
1316,12/23/2019 02:50:00 AM,6.471,0.0,,,,,
1317,12/23/2019 03:00:00 AM,6.471,0.0,,,,,
1318,12/23/2019 03:10:00 AM,6.268,0.0,,,,,
1319,12/23/2019 03:20:00 AM,6.064,0.0,,,,,
1320,12/23/2019 03:30:00 AM,6.268,0.0,,,,,
1321,12/23/2019 03:40:00 AM,6.471,0.0,,,,,
1322,12/23/2019 03:50:00 AM,6.573,0.0,,,,,
1323,12/23/2019 04:00:00 AM,6.674,0.0,,,,,
1324,12/23/2019 04:10:00 AM,6.674,0.0,,,,,
1325,12/23/2019 04:20:00 AM,6.674,0.0,,,,,
1326,12/23/2019 04:30:00 AM,6.573,0.0,,,,,
1327,12/23/2019 04:40:00 AM,6.573,0.0,,,,,
1328,12/23/2019 04:50:00 AM,6.674,0.0,,,,,
1329,12/23/2019 05:00:00 AM,6.573,0.0,,,,,
1330,12/23/2019 05:10:00 AM,6.064,0.0,,,,,
1331,12/23/2019 05:20:00 AM,5.860,0.0,,,,,
1332,12/23/2019 05:30:00 AM,5.757,0.0,,,,,
1333,12/23/2019 05:40:00 AM,5.757,0.0,,,,,
1334,12/23/2019 05:50:00 AM,5.860,0.0,,,,,
1335,12/23/2019 06:00:00 AM,5.757,0.0,,,,,
1336,12/23/2019 06:10:00 AM,5.860,0.0,,,,,
1337,12/23/2019 06:20:00 AM,6.064,0.0,,,,,
1338,12/23/2019 06:30:00 AM,6.166,0.0,,,,,
1339,12/23/2019 06:40:00 AM,6.268,0.0,,,,,
1340,12/23/2019 06:50:00 AM,6.471,0.0,,,,,
1341,12/23/2019 07:00:00 AM,6.674,0.0,,,,,
1342,12/23/2019 07:10:00 AM,6.674,0.0,,,,,
1343,12/23/2019 07:20:00 AM,6.674,0.0,,,,,
1344,12/23/2019 07:30:00 AM,6.268,0.0,,,,,
1345,12/23/2019 07:40:00 AM,5.860,0.0,,,,,
1346,12/23/2019 07:50:00 AM,5.860,0.0,,,,,
1347,12/23/2019 08:00:00 AM,6.064,21.5,,,,,
1348,12/23/2019 08:10:00 AM,6.064,129.2,,,,,
1349,12/23/2019 08:20:00 AM,6.573,409.0,,,,,
1350,12/23/2019 08:30:00 AM,6.877,1151.7,,,,,
1351,12/23/2019 08:40:00 AM,6.370,290.6,,,,,
1352,12/23/2019 08:50:00 AM,6.268,925.7,,,,,
1353,12/23/2019 09:00:00 AM,6.268,1334.7,,,,,
1354,12/23/2019 09:10:00 AM,6.471,1463.9,,,,,
1355,12/23/2019 09:20:00 AM,6.674,645.8,,,,,
1356,12/23/2019 09:30:00 AM,6.674,1141.0,,,,,
1357,12/23/2019 09:40:00 AM,6.978,1356.3,,,,,
1358,12/23/2019 09:50:00 AM,7.179,2152.8,,,,,
1359,12/23/2019 10:00:00 AM,7.179,1980.6,,,,,
1360,12/23/2019 10:10:00 AM,7.179,2411.1,,,,,
1361,12/23/2019 10:20:00 AM,7.582,3961.1,,,,,
1362,12/23/2019 10:30:00 AM,7.582,1980.6,,,,,
1363,12/23/2019 10:40:00 AM,7.481,4305.6,,,,,
1364,12/23/2019 10:50:00 AM,7.582,4994.5,,,,,
1365,12/23/2019 11:00:00 AM,8.382,6200.0,,,,,
1366,12/23/2019 11:10:00 AM,7.882,2325.0,,,,,
1367,12/23/2019 11:20:00 AM,7.782,3444.5,,,,,
1368,12/23/2019 11:30:00 AM,7.682,4305.6,,,,,
1369,12/23/2019 11:40:00 AM,6.978,1722.2,,,,,
1370,12/23/2019 11:50:00 AM,6.573,4822.3,,,,,
1371,12/23/2019 12:00:00 PM,6.877,5511.1,,,,,
1372,12/23/2019 12:10:00 PM,6.877,4477.8,,,,,
1373,12/23/2019 12:20:00 PM,7.280,6200.0,,,,,
1374,12/23/2019 12:30:00 PM,7.179,5338.9,,,,,
1375,12/23/2019 12:40:00 PM,6.978,3788.9,,,,,
1376,12/23/2019 12:50:00 PM,6.978,4305.6,,,,,
1377,12/23/2019 01:00:00 PM,7.079,5166.7,,,,,
1378,12/23/2019 01:10:00 PM,7.280,5511.1,,,,,
1379,12/23/2019 01:20:00 PM,7.381,7233.4,,,,,
1380,12/23/2019 01:30:00 PM,7.381,6200.0,,,,,
1381,12/23/2019 01:40:00 PM,7.079,3100.0,,,,,
1382,12/23/2019 01:50:00 PM,6.978,4305.6,,,,,
1383,12/23/2019 02:00:00 PM,6.775,2411.1,,,,,
1384,12/23/2019 02:10:00 PM,6.877,3788.9,,,,,
1385,12/23/2019 02:20:00 PM,7.079,5511.1,,,,,
1386,12/23/2019 02:30:00 PM,7.381,5166.7,,,,,
1387,12/23/2019 02:40:00 PM,7.582,6200.0,,,,,
1388,12/23/2019 02:50:00 PM,7.381,3100.0,,,,,
1389,12/23/2019 03:00:00 PM,7.280,1463.9,,,,,
1390,12/23/2019 03:10:00 PM,7.179,1302.4,,,,,
1391,12/23/2019 03:20:00 PM,7.381,2325.0,,,,,
1392,12/23/2019 03:30:00 PM,7.280,1044.1,,,,,
1393,12/23/2019 03:40:00 PM,7.381,958.0,,,,,
1394,12/23/2019 03:50:00 PM,7.179,516.7,,,,,
1395,12/23/2019 04:00:00 PM,7.179,1237.9,,,,,
1396,12/23/2019 04:10:00 PM,7.079,775.0,,,,,
1397,12/23/2019 04:20:00 PM,6.877,409.0,,,,,
1398,12/23/2019 04:30:00 PM,6.674,279.9,,,,,
1399,12/23/2019 04:40:00 PM,6.674,129.2,,,,,
1400,12/23/2019 04:50:00 PM,6.674,118.4,,,,,
1401,12/23/2019 05:00:00 PM,6.471,10.8,,,,,
1402,12/23/2019 05:10:00 PM,6.370,0.0,,,,,
1403,12/23/2019 05:20:00 PM,6.370,0.0,,,,,
1404,12/23/2019 05:30:00 PM,6.471,0.0,,,,,
1405,12/23/2019 05:40:00 PM,6.674,0.0,,,,,
1406,12/23/2019 05:50:00 PM,6.775,0.0,,,,,
1407,12/23/2019 06:00:00 PM,6.674,0.0,,,,,
1408,12/23/2019 06:10:00 PM,6.775,0.0,,,,,
1409,12/23/2019 06:20:00 PM,6.877,0.0,,,,,
1410,12/23/2019 06:30:00 PM,6.877,0.0,,,,,
1411,12/23/2019 06:40:00 PM,6.877,0.0,,,,,
1412,12/23/2019 06:50:00 PM,7.079,0.0,,,,,
1413,12/23/2019 07:00:00 PM,7.079,0.0,,,,,
1414,12/23/2019 07:10:00 PM,6.674,0.0,,,,,
1415,12/23/2019 07:20:00 PM,6.370,0.0,,,,,
1416,12/23/2019 07:30:00 PM,6.471,0.0,,,,,
1417,12/23/2019 07:40:00 PM,6.674,0.0,,,,,
1418,12/23/2019 07:50:00 PM,6.370,0.0,,,,,
1419,12/23/2019 08:00:00 PM,6.471,0.0,,,,,
1420,12/23/2019 08:10:00 PM,6.674,0.0,,,,,
1421,12/23/2019 08:20:00 PM,6.674,0.0,,,,,
1422,12/23/2019 08:30:00 PM,6.573,0.0,,,,,
1423,12/23/2019 08:40:00 PM,6.573,0.0,,,,,
1424,12/23/2019 08:50:00 PM,6.573,0.0,,,,,
1425,12/23/2019 09:00:00 PM,6.573,0.0,,,,,
1426,12/23/2019 09:10:00 PM,6.471,0.0,,,,,
1427,12/23/2019 09:20:00 PM,6.370,0.0,,,,,
1428,12/23/2019 09:30:00 PM,6.268,0.0,,,,,
1429,12/23/2019 09:40:00 PM,6.166,0.0,,,,,
1430,12/23/2019 09:50:00 PM,6.268,0.0,,,,,
1431,12/23/2019 10:00:00 PM,6.166,0.0,,,,,
1432,12/23/2019 10:10:00 PM,6.064,0.0,,,,,
1433,12/23/2019 10:20:00 PM,6.166,0.0,,,,,
1434,12/23/2019 10:30:00 PM,6.370,0.0,,,,,
1435,12/23/2019 10:40:00 PM,6.775,0.0,,,,,
1436,12/23/2019 10:50:00 PM,7.079,0.0,,,,,
1437,12/23/2019 11:00:00 PM,7.079,0.0,,,,,
1438,12/23/2019 11:10:00 PM,6.978,0.0,,,,,
1439,12/23/2019 11:20:00 PM,6.978,0.0,,,,,
1440,12/23/2019 11:30:00 PM,6.978,0.0,,,,,
1441,12/23/2019 11:40:00 PM,6.978,0.0,,,,,
1442,12/23/2019 11:50:00 PM,6.877,0.0,,,,,
1443,12/24/2019 12:00:00 AM,6.573,0.0,,,,,
1444,12/24/2019 12:10:00 AM,6.775,0.0,,,,,
1445,12/24/2019 12:20:00 AM,6.978,0.0,,,,,
1446,12/24/2019 12:30:00 AM,6.877,0.0,,,,,
1447,12/24/2019 12:40:00 AM,6.978,0.0,,,,,
1448,12/24/2019 12:50:00 AM,6.978,0.0,,,,,
1449,12/24/2019 01:00:00 AM,7.079,0.0,,,,,
1450,12/24/2019 01:10:00 AM,7.079,0.0,,,,,
1451,12/24/2019 01:20:00 AM,6.978,0.0,,,,,
1452,12/24/2019 01:30:00 AM,7.079,0.0,,,,,
1453,12/24/2019 01:40:00 AM,6.978,0.0,,,,,
1454,12/24/2019 01:50:00 AM,6.978,0.0,,,,,
1455,12/24/2019 02:00:00 AM,7.079,0.0,,,,,
1456,12/24/2019 02:10:00 AM,6.877,0.0,,,,,
1457,12/24/2019 02:20:00 AM,6.877,0.0,,,,,
1458,12/24/2019 02:30:00 AM,6.775,0.0,,,,,
1459,12/24/2019 02:40:00 AM,6.775,0.0,,,,,
1460,12/24/2019 02:50:00 AM,6.674,0.0,,,,,
1461,12/24/2019 03:00:00 AM,6.573,0.0,,,,,
1462,12/24/2019 03:10:00 AM,6.471,0.0,,,,,
1463,12/24/2019 03:20:00 AM,6.268,0.0,,,,,
1464,12/24/2019 03:30:00 AM,6.166,0.0,,,,,
1465,12/24/2019 03:40:00 AM,6.064,0.0,,,,,
1466,12/24/2019 03:50:00 AM,6.268,0.0,,,,,
1467,12/24/2019 04:00:00 AM,6.573,0.0,,,,,
1468,12/24/2019 04:10:00 AM,6.775,0.0,,,,,
1469,12/24/2019 04:20:00 AM,6.775,0.0,,,,,
1470,12/24/2019 04:30:00 AM,6.674,0.0,,,,,
1471,12/24/2019 04:40:00 AM,6.674,0.0,,,,,
1472,12/24/2019 04:50:00 AM,6.471,0.0,,,,,
1473,12/24/2019 05:00:00 AM,6.268,0.0,,,,,
1474,12/24/2019 05:10:00 AM,6.573,0.0,,,,,
1475,12/24/2019 05:20:00 AM,6.370,0.0,,,,,
1476,12/24/2019 05:30:00 AM,5.552,0.0,,,,,
1477,12/24/2019 05:40:00 AM,5.244,0.0,,,,,
1478,12/24/2019 05:50:00 AM,5.244,0.0,,,,,
1479,12/24/2019 06:00:00 AM,5.244,0.0,,,,,
1480,12/24/2019 06:10:00 AM,5.037,0.0,,,,,
1481,12/24/2019 06:20:00 AM,5.037,0.0,,,,,
1482,12/24/2019 06:30:00 AM,5.037,0.0,,,,,
1483,12/24/2019 06:40:00 AM,4.934,0.0,,,,,
1484,12/24/2019 06:50:00 AM,5.037,0.0,,,,,
1485,12/24/2019 07:00:00 AM,5.244,0.0,,,,,
1486,12/24/2019 07:10:00 AM,5.860,0.0,,,,,
1487,12/24/2019 07:20:00 AM,6.166,0.0,,,,,
1488,12/24/2019 07:30:00 AM,6.573,0.0,,,,,
1489,12/24/2019 07:40:00 AM,6.573,0.0,,,,,
1490,12/24/2019 07:50:00 AM,6.775,0.0,,,,,
1491,12/24/2019 08:00:00 AM,6.877,0.0,,,,,
1492,12/24/2019 08:10:00 AM,6.877,21.5,,,,,
1493,12/24/2019 08:20:00 AM,6.471,43.1,,,,,
1494,12/24/2019 08:30:00 AM,6.370,172.2,,,,,
1495,12/24/2019 08:40:00 AM,6.268,344.4,,,,,
1496,12/24/2019 08:50:00 AM,6.370,366.0,,,,,
1497,12/24/2019 09:00:00 AM,6.471,344.4,,,,,
1498,12/24/2019 09:10:00 AM,6.166,656.6,,,,,
1499,12/24/2019 09:20:00 AM,5.757,818.1,,,,,
1500,12/24/2019 09:30:00 AM,5.655,1194.8,,,,,
1501,12/24/2019 09:40:00 AM,5.860,979.5,,,,,
1502,12/24/2019 09:50:00 AM,6.166,828.8,,,,,
1503,12/24/2019 10:00:00 AM,6.268,753.5,,,,,
1504,12/24/2019 10:10:00 AM,6.268,678.1,,,,,
1505,12/24/2019 10:20:00 AM,6.166,796.5,,,,,
1506,12/24/2019 10:30:00 AM,6.471,925.7,,,,,
1507,12/24/2019 10:40:00 AM,6.573,1291.7,,,,,
1508,12/24/2019 10:50:00 AM,6.775,1097.9,,,,,
1509,12/24/2019 11:00:00 AM,6.978,1808.3,,,,,
1510,12/24/2019 11:10:00 AM,6.877,1463.9,,,,,
1511,12/24/2019 11:20:00 AM,7.582,3788.9,,,,,
1512,12/24/2019 11:30:00 AM,8.779,3961.1,,,,,
1513,12/24/2019 11:40:00 AM,9.373,2583.4,,,,,
1514,12/24/2019 11:50:00 AM,9.669,4822.3,,,,,
1515,12/24/2019 12:00:00 PM,9.866,4994.5,,,,,
1516,12/24/2019 12:10:00 PM,10.063,7577.8,,,,,
1517,12/24/2019 12:20:00 PM,10.259,4305.6,,,,,
1518,12/24/2019 12:30:00 PM,10.259,3616.7,,,,,
1519,12/24/2019 12:40:00 PM,10.161,1894.5,,,,,
1520,12/24/2019 12:50:00 PM,10.259,3100.0,,,,,
1521,12/24/2019 01:00:00 PM,10.455,5166.7,,,,,
1522,12/24/2019 01:10:00 PM,10.651,3961.1,,,,,
1523,12/24/2019 01:20:00 PM,10.455,2238.9,,,,,
1524,12/24/2019 01:30:00 PM,10.455,2927.8,,,,,
1525,12/24/2019 01:40:00 PM,10.651,4477.8,,,,,
1526,12/24/2019 01:50:00 PM,10.748,6200.0,,,,,
1527,12/24/2019 02:00:00 PM,10.455,1894.5,,,,,
1528,12/24/2019 02:10:00 PM,10.357,1119.5,,,,,
1529,12/24/2019 02:20:00 PM,10.944,5511.1,,,,,
1530,12/24/2019 02:30:00 PM,10.553,2755.6,,,,,
1531,12/24/2019 02:40:00 PM,10.259,2927.8,,,,,
1532,12/24/2019 02:50:00 PM,10.651,2583.4,,,,,
1533,12/24/2019 03:00:00 PM,11.236,5166.7,,,,,
1534,12/24/2019 03:10:00 PM,11.722,5166.7,,,,,
1535,12/24/2019 03:20:00 PM,11.431,2066.7,,,,,
1536,12/24/2019 03:30:00 PM,11.236,731.9,,,,,
1537,12/24/2019 03:40:00 PM,11.139,796.5,,,,,
1538,12/24/2019 03:50:00 PM,11.041,925.7,,,,,
1539,12/24/2019 04:00:00 PM,11.041,484.4,,,,,
1540,12/24/2019 04:10:00 PM,10.944,731.9,,,,,
1541,12/24/2019 04:20:00 PM,11.041,958.0,,,,,
1542,12/24/2019 04:30:00 PM,10.846,764.2,,,,,
1543,12/24/2019 04:40:00 PM,10.553,441.3,,,,,
1544,12/24/2019 04:50:00 PM,9.965,236.8,,,,,
1545,12/24/2019 05:00:00 PM,9.768,75.3,,,,,
1546,12/24/2019 05:10:00 PM,9.571,0.0,,,,,
1547,12/24/2019 05:20:00 PM,9.669,0.0,,,,,
1548,12/24/2019 05:30:00 PM,9.669,0.0,,,,,
1549,12/24/2019 05:40:00 PM,9.669,0.0,,,,,
1550,12/24/2019 05:50:00 PM,9.965,0.0,,,,,
1551,12/24/2019 06:00:00 PM,10.161,0.0,,,,,
1552,12/24/2019 06:10:00 PM,10.063,0.0,,,,,
1553,12/24/2019 06:20:00 PM,10.161,0.0,,,,,
1554,12/24/2019 06:30:00 PM,10.161,0.0,,,,,
1555,12/24/2019 06:40:00 PM,10.161,0.0,,,,,
1556,12/24/2019 06:50:00 PM,10.259,0.0,,,,,
1557,12/24/2019 07:00:00 PM,10.161,0.0,,,,,
1558,12/24/2019 07:10:00 PM,10.357,0.0,,,,,
1559,12/24/2019 07:20:00 PM,10.259,0.0,,,,,
1560,12/24/2019 07:30:00 PM,10.063,0.0,,,,,
1561,12/24/2019 07:40:00 PM,9.866,0.0,,,,,
1562,12/24/2019 07:50:00 PM,9.768,0.0,,,,,
1563,12/24/2019 08:00:00 PM,9.768,0.0,,,,,
1564,12/24/2019 08:10:00 PM,9.866,0.0,,,,,
1565,12/24/2019 08:20:00 PM,9.965,0.0,,,,,
1566,12/24/2019 08:30:00 PM,10.063,0.0,,,,,
1567,12/24/2019 08:40:00 PM,9.965,0.0,,,,,
1568,12/24/2019 08:50:00 PM,9.965,0.0,,,,,
1569,12/24/2019 09:00:00 PM,9.768,0.0,,,,,
1570,12/24/2019 09:10:00 PM,9.866,0.0,,,,,
1571,12/24/2019 09:20:00 PM,9.571,0.0,,,,,
1572,12/24/2019 09:30:00 PM,9.768,0.0,,,,,
1573,12/24/2019 09:40:00 PM,9.669,0.0,,,,,
1574,12/24/2019 09:50:00 PM,9.571,0.0,,,,,
1575,12/24/2019 10:00:00 PM,9.472,0.0,,,,,
1576,12/24/2019 10:10:00 PM,9.472,0.0,,,,,
1577,12/24/2019 10:20:00 PM,9.571,0.0,,,,,
1578,12/24/2019 10:30:00 PM,9.571,0.0,,,,,
1579,12/24/2019 10:40:00 PM,9.472,0.0,,,,,
1580,12/24/2019 10:50:00 PM,9.176,0.0,,,,,
1581,12/24/2019 11:00:00 PM,9.176,0.0,,,,,
1582,12/24/2019 11:10:00 PM,9.373,0.0,,,,,
1583,12/24/2019 11:20:00 PM,9.472,0.0,,,,,
1584,12/24/2019 11:30:00 PM,9.472,0.0,,,,,
1585,12/24/2019 11:40:00 PM,9.373,0.0,,,,,
1586,12/24/2019 11:50:00 PM,9.275,0.0,,,,,
1587,12/25/2019 12:00:00 AM,9.176,0.0,,,,,
1588,12/25/2019 12:10:00 AM,9.077,0.0,,,,,
1589,12/25/2019 12:20:00 AM,8.978,0.0,,,,,
1590,12/25/2019 12:30:00 AM,8.978,0.0,,,,,
1591,12/25/2019 12:40:00 AM,8.879,0.0,,,,,
1592,12/25/2019 12:50:00 AM,9.077,0.0,,,,,
1593,12/25/2019 01:00:00 AM,8.978,0.0,,,,,
1594,12/25/2019 01:10:00 AM,8.978,0.0,,,,,
1595,12/25/2019 01:20:00 AM,8.978,0.0,,,,,
1596,12/25/2019 01:30:00 AM,8.879,0.0,,,,,
1597,12/25/2019 01:40:00 AM,8.879,0.0,,,,,
1598,12/25/2019 01:50:00 AM,8.978,0.0,,,,,
1599,12/25/2019 02:00:00 AM,8.978,0.0,,,,,
1600,12/25/2019 02:10:00 AM,9.077,0.0,,,,,
1601,12/25/2019 02:20:00 AM,8.680,0.0,,,,,
1602,12/25/2019 02:30:00 AM,8.581,0.0,,,,,
1603,12/25/2019 02:40:00 AM,8.779,0.0,,,,,
1604,12/25/2019 02:50:00 AM,8.879,0.0,,,,,
1605,12/25/2019 03:00:00 AM,9.077,0.0,,,,,
1606,12/25/2019 03:10:00 AM,9.077,0.0,,,,,
1607,12/25/2019 03:20:00 AM,8.978,0.0,,,,,
1608,12/25/2019 03:30:00 AM,8.978,0.0,,,,,
1609,12/25/2019 03:40:00 AM,8.978,0.0,,,,,
1610,12/25/2019 03:50:00 AM,8.978,0.0,,,,,
1611,12/25/2019 04:00:00 AM,9.077,0.0,,,,,
1612,12/25/2019 04:10:00 AM,9.077,0.0,,,,,
1613,12/25/2019 04:20:00 AM,9.077,0.0,,,,,
1614,12/25/2019 04:30:00 AM,9.077,0.0,,,,,
1615,12/25/2019 04:40:00 AM,9.077,0.0,,,,,
1616,12/25/2019 04:50:00 AM,9.176,0.0,,,,,
1617,12/25/2019 05:00:00 AM,9.077,0.0,,,,,
1618,12/25/2019 05:10:00 AM,8.978,0.0,,,,,
1619,12/25/2019 05:20:00 AM,8.481,0.0,,,,,
1620,12/25/2019 05:30:00 AM,8.481,0.0,,,,,
1621,12/25/2019 05:40:00 AM,8.779,0.0,,,,,
1622,12/25/2019 05:50:00 AM,8.978,0.0,,,,,
1623,12/25/2019 06:00:00 AM,8.879,0.0,,,,,
1624,12/25/2019 06:10:00 AM,8.879,0.0,,,,,
1625,12/25/2019 06:20:00 AM,8.879,0.0,,,,,
1626,12/25/2019 06:30:00 AM,8.879,0.0,,,,,
1627,12/25/2019 06:40:00 AM,8.779,0.0,,,,,
1628,12/25/2019 06:50:00 AM,8.779,0.0,,,,,
1629,12/25/2019 07:00:00 AM,8.680,0.0,,,,,
1630,12/25/2019 07:10:00 AM,8.879,0.0,,,,,
1631,12/25/2019 07:20:00 AM,8.879,0.0,,,,,
1632,12/25/2019 07:30:00 AM,8.879,0.0,,,,,
1633,12/25/2019 07:40:00 AM,8.879,0.0,,,,,
1634,12/25/2019 07:50:00 AM,8.879,0.0,,,,,
1635,12/25/2019 08:00:00 AM,8.879,0.0,,,,,
1636,12/25/2019 08:10:00 AM,8.879,21.5,,,,,
1637,12/25/2019 08:20:00 AM,8.978,43.1,,,,,
1638,12/25/2019 08:30:00 AM,8.879,183.0,,,,,
1639,12/25/2019 08:40:00 AM,8.879,322.9,,,,,
1640,12/25/2019 08:50:00 AM,8.879,226.0,,,,,
1641,12/25/2019 09:00:00 AM,8.879,301.4,,,,,
1642,12/25/2019 09:10:00 AM,8.978,882.6,,,,,
1643,12/25/2019 09:20:00 AM,8.978,688.9,,,,,
1644,12/25/2019 09:30:00 AM,8.879,570.5,,,,,
1645,12/25/2019 09:40:00 AM,8.879,721.2,,,,,
1646,12/25/2019 09:50:00 AM,8.978,1162.5,,,,,
1647,12/25/2019 10:00:00 AM,8.978,850.4,,,,,
1648,12/25/2019 10:10:00 AM,8.978,839.6,,,,,
1649,12/25/2019 10:20:00 AM,8.978,1808.3,,,,,
1650,12/25/2019 10:30:00 AM,9.275,2669.5,,,,,
1651,12/25/2019 10:40:00 AM,9.077,1722.2,,,,,
1652,12/25/2019 10:50:00 AM,8.978,1141.0,,,,,
1653,12/25/2019 11:00:00 AM,8.879,1636.1,,,,,
1654,12/25/2019 11:10:00 AM,8.680,2927.8,,,,,
1655,12/25/2019 11:20:00 AM,8.382,2669.5,,,,,
1656,12/25/2019 11:30:00 AM,7.782,2927.8,,,,,
1657,12/25/2019 11:40:00 AM,7.782,2497.2,,,,,
1658,12/25/2019 11:50:00 AM,7.682,3444.5,,,,,
1659,12/25/2019 12:00:00 PM,7.582,3272.2,,,,,
1660,12/25/2019 12:10:00 PM,7.682,3788.9,,,,,
1661,12/25/2019 12:20:00 PM,7.782,3272.2,,,,,
1662,12/25/2019 12:30:00 PM,7.481,1054.9,,,,,
1663,12/25/2019 12:40:00 PM,7.582,3444.5,,,,,
1664,12/25/2019 12:50:00 PM,8.082,10333.4,,,,,
1665,12/25/2019 01:00:00 PM,8.481,6544.5,,,,,
1666,12/25/2019 01:10:00 PM,8.282,5166.7,,,,,
1667,12/25/2019 01:20:00 PM,8.082,4650.0,,,,,
1668,12/25/2019 01:30:00 PM,7.682,1087.2,,,,,
1669,12/25/2019 01:40:00 PM,6.775,3444.5,,,,,
1670,12/25/2019 01:50:00 PM,6.471,3961.1,,,,,
1671,12/25/2019 02:00:00 PM,6.471,4477.8,,,,,
1672,12/25/2019 02:10:00 PM,6.573,1894.5,,,,,
1673,12/25/2019 02:20:00 PM,6.471,1227.1,,,,,
1674,12/25/2019 02:30:00 PM,6.573,2325.0,,,,,
1675,12/25/2019 02:40:00 PM,6.877,6200.0,,,,,
1676,12/25/2019 02:50:00 PM,7.381,6544.5,,,,,
1677,12/25/2019 03:00:00 PM,6.877,3616.7,,,,,
1678,12/25/2019 03:10:00 PM,6.978,3961.1,,,,,
1679,12/25/2019 03:20:00 PM,6.877,2583.4,,,,,
1680,12/25/2019 03:30:00 PM,6.370,2152.8,,,,,
1681,12/25/2019 03:40:00 PM,5.962,1377.8,,,,,
1682,12/25/2019 03:50:00 PM,5.962,1302.4,,,,,
1683,12/25/2019 04:00:00 PM,5.962,1259.4,,,,,
1684,12/25/2019 04:10:00 PM,5.962,1022.6,,,,,
1685,12/25/2019 04:20:00 PM,5.962,1119.5,,,,,
1686,12/25/2019 04:30:00 PM,5.552,635.1,,,,,
1687,12/25/2019 04:40:00 PM,5.347,366.0,,,,,
1688,12/25/2019 04:50:00 PM,5.450,150.7,,,,,
1689,12/25/2019 05:00:00 PM,5.450,21.5,,,,,
1690,12/25/2019 05:10:00 PM,5.347,0.0,,,,,
1691,12/25/2019 05:20:00 PM,5.347,0.0,,,,,
1692,12/25/2019 05:30:00 PM,5.244,0.0,,,,,
1693,12/25/2019 05:40:00 PM,4.623,0.0,,,,,
1694,12/25/2019 05:50:00 PM,4.415,0.0,,,,,
1695,12/25/2019 06:00:00 PM,4.623,0.0,,,,,
1696,12/25/2019 06:10:00 PM,4.519,0.0,,,,,
1697,12/25/2019 06:20:00 PM,4.519,0.0,,,,,
1698,12/25/2019 06:30:00 PM,4.415,0.0,,,,,
1699,12/25/2019 06:40:00 PM,4.207,0.0,,,,,
1700,12/25/2019 06:50:00 PM,4.102,0.0,,,,,
1701,12/25/2019 07:00:00 PM,4.207,0.0,,,,,
1702,12/25/2019 07:10:00 PM,4.102,0.0,,,,,
1703,12/25/2019 07:20:00 PM,3.998,0.0,,,,,
1704,12/25/2019 07:30:00 PM,4.102,0.0,,,,,
1705,12/25/2019 07:40:00 PM,4.102,0.0,,,,,
1706,12/25/2019 07:50:00 PM,3.893,0.0,,,,,
1707,12/25/2019 08:00:00 PM,3.683,0.0,,,,,
1708,12/25/2019 08:10:00 PM,3.367,0.0,,,,,
1709,12/25/2019 08:20:00 PM,3.049,0.0,,,,,
1710,12/25/2019 08:30:00 PM,2.410,0.0,,,,,
1711,12/25/2019 08:40:00 PM,2.088,0.0,,,,,
1712,12/25/2019 08:50:00 PM,2.303,0.0,,,,,
1713,12/25/2019 09:00:00 PM,1.872,0.0,,,,,
1714,12/25/2019 09:10:00 PM,1.656,0.0,,,,,
1715,12/25/2019 09:20:00 PM,1.764,0.0,,,,,
1716,12/25/2019 09:30:00 PM,1.439,0.0,,,,,
1717,12/25/2019 09:40:00 PM,1.439,0.0,,,,,
1718,12/25/2019 09:50:00 PM,1.548,0.0,,,,,
1719,12/25/2019 10:00:00 PM,1.221,0.0,,,,,
1720,12/25/2019 10:10:00 PM,1.112,0.0,,,,,
1721,12/25/2019 10:20:00 PM,0.893,0.0,,,,,
1722,12/25/2019 10:30:00 PM,1.003,0.0,,,,,
1723,12/25/2019 10:40:00 PM,0.563,0.0,,,,,
1724,12/25/2019 10:50:00 PM,0.784,0.0,,,,,
1725,12/25/2019 11:00:00 PM,0.674,0.0,,,,,
1726,12/25/2019 11:10:00 PM,0.563,0.0,,,,,
1727,12/25/2019 11:20:00 PM,0.343,0.0,,,,,
1728,12/25/2019 11:30:00 PM,0.232,0.0,,,,,
1729,12/25/2019 11:40:00 PM,0.010,0.0,,,,,
1730,12/25/2019 11:50:00 PM,0.121,0.0,,,,,
1731,12/26/2019 12:00:00 AM,-0.102,0.0,,,,,
1732,12/26/2019 12:10:00 AM,-0.213,0.0,,,,,
1733,12/26/2019 12:20:00 AM,-0.102,0.0,,,,,
1734,12/26/2019 12:30:00 AM,-0.102,0.0,,,,,
1735,12/26/2019 12:40:00 AM,-0.213,0.0,,,,,
1736,12/26/2019 12:50:00 AM,-0.437,0.0,,,,,
1737,12/26/2019 01:00:00 AM,-0.213,0.0,,,,,
1738,12/26/2019 01:10:00 AM,-0.213,0.0,,,,,
1739,12/26/2019 01:20:00 AM,-0.325,0.0,,,,,
1740,12/26/2019 01:30:00 AM,-0.437,0.0,,,,,
